Stock quote and option quote for SPY on 6/1/20 13:52:31

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
305.89,Q,+1.57,305.90,P,305.91,Q,1 x 5,"34,095,530",303.62,306.205,303.06

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
338,1.84%,<empty>,1.406,Q,3/20/20,339.08,218.26,0,1.003

Theo parameters
Theo date,Theo stock price,Theo volatility
1/3/21, 0.00$, 0.00%

1 JUN 20  (0)  100 (Weeklys)
,,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,,
,,SPY200630C185,98.39,C,.91,+52.00,56,90.37%,9.63%,17.85%,.02,0,-.13,.10,56,394,.13,.00,118.34%,120.90,0,121.030,120.81,A,121.25,N,30 JUN 20,185,.07,W,.08,H,SPY200630P185,.07,I,.00,-.02,745,0.68%,99.32%,1.31%,.00,0,-.01,.01,745,"7,139",.075,.00,67.90%,0,.09,.075,,
,,SPY200630C190,96.16,I,.91,-3.79,2,90.85%,9.15%,17.04%,.02,0,-.13,.10,2,757,.125,.00,110.71%,115.90,0,116.025,115.80,N,116.25,A,30 JUN 20,190,.08,W,.09,W,SPY200630P190,.09,I,.00,-.03,36,0.77%,99.23%,1.48%,.00,0,-.01,.01,36,"5,646",.085,.00,65.50%,0,.09,.085,,
,,SPY200630C195,88.66,X,.92,<empty>,40,91.24%,8.76%,16.37%,.02,0,-.14,.10,40,45,.135,.00,103.63%,110.90,0,111.035,110.81,N,111.26,A,30 JUN 20,195,.10,W,.11,W,SPY200630P195,.10,C,-.01,-.03,4,0.93%,99.07%,1.79%,.00,0,-.01,.01,4,"5,327",.105,.00,63.74%,0,.10,.105,,
,,SPY200630C199,35.44,Z,.92,-77.36,1,91.50%,8.50%,15.94%,.02,0,-.15,.09,1,3,.155,.00,98.35%,106.90,0,107.055,106.84,A,107.27,E,30 JUN 20,199,.11,W,.12,H,SPY200630P199,.17,C,-.01,+.01,2,1.02%,98.98%,1.96%,.00,0,-.02,.02,2,"3,801",.115,.00,61.78%,0,0,.115,,
,,SPY200630C200,104.94,I,.92,+1.00,2,91.60%,8.40%,15.76%,.02,0,-.14,.09,2,257,.145,.00,96.91%,105.90,104.94,106.045,105.82,A,106.27,X,30 JUN 20,200,.12,W,.13,W,SPY200630P200,.13,H,-.01,-.01,194,1.09%,98.91%,2.11%,.00,0,-.02,.02,194,"23,884",.125,.00,61.74%,0,.16,.125,,
,,SPY200630C201,59.92,Z,.92,<empty>,56,91.63%,8.37%,15.72%,.02,0,-.14,.09,56,56,.16,.00,95.74%,104.90,0,105.060,104.84,A,105.28,N,30 JUN 20,201,.12,W,.13,W,SPY200630P201,.15,A,-.01,0,0,1.10%,98.90%,2.12%,.00,0,-.02,.02,0,870,.125,.00,61.08%,0,0,.125,,
,,SPY200630C202,59.55,X,.92,<empty>,65,91.70%,8.30%,15.60%,.02,0,-.14,.09,65,230,.16,.00,94.43%,103.90,0,104.060,103.84,A,104.28,E,30 JUN 20,202,.13,N,.14,W,SPY200630P202,.14,M,-.01,-.06,201,1.17%,98.83%,2.26%,.00,0,-.02,.02,201,"3,180",.135,.00,61.01%,0,.14,.135,,
,,SPY200630C203,0, ,.92,0,<empty>,91.80%,8.20%,15.42%,.02,0,-.14,.09,<empty>,393,.15,.00,93.02%,102.90,0,103.050,102.83,N,103.27,E,30 JUN 20,203,.13,W,.14,W,SPY200630P203,.19,Q,-.01,-.11,2,1.18%,98.82%,2.27%,.00,0,-.02,.02,2,884,.135,.00,60.34%,0,0,.135,,
,,SPY200630C204,0, ,.92,0,<empty>,91.85%,8.15%,15.33%,.02,0,-.13,.09,<empty>,0,.155,.00,91.79%,101.90,0,102.055,101.84,X,102.27,N,30 JUN 20,204,.14,W,.15,W,SPY200630P204,.21,X,-.01,0,0,1.25%,98.75%,2.42%,.00,0,-.02,.02,0,783,.145,.00,60.24%,0,0,.145,,
,,SPY200630C205,91.40,C,.92,+1.20,155,91.89%,8.11%,15.27%,.02,0,-.13,.09,155,963,.165,.00,90.63%,100.90,0,101.065,100.84,N,101.29,N,30 JUN 20,205,.14,W,.15,W,SPY200630P205,.15,H,-.01,-.04,10,1.26%,98.74%,2.43%,.00,0,-.02,.02,10,"2,269",.145,.00,59.57%,0,.16,.145,,
,,SPY200630C206,79.17,C,.92,+23.42,8,91.92%,8.08%,15.22%,.02,0,-.13,.09,8,266,.175,.00,89.48%,99.90,0,100.075,99.86,A,100.29,E,30 JUN 20,206,.15,W,.16,W,SPY200630P206,.20,W,-.01,-.13,5,1.33%,98.67%,2.57%,.00,0,-.02,.02,5,820,.155,.00,59.42%,0,0,.155,,
,,SPY200630C207,87.21,I,.92,<empty>,1,92.05%,7.95%,15.00%,.02,0,-.13,.09,1,507,.155,.00,88.02%,98.90,0,99.055,98.84,A,99.27,E,30 JUN 20,207,.15,W,.16,W,SPY200630P207,.16,A,-.01,-.03,10,1.34%,98.66%,2.59%,.00,0,-.02,.02,10,"1,041",.155,.00,58.76%,0,.16,.155,,
,,SPY200630C208,0, ,.92,0,<empty>,92.03%,7.97%,15.03%,.02,0,-.13,.09,<empty>,0,.18,.00,87.05%,97.90,0,98.080,97.86,A,98.30,E,30 JUN 20,208,.16,P,.17,W,SPY200630P208,.16,I,-.01,-.10,1,1.42%,98.58%,2.74%,.00,0,-.02,.02,1,"1,605",.165,.00,58.59%,0,.16,.165,,
,,SPY200630C209,72.85,N,.92,<empty>,1,92.09%,7.91%,14.93%,.02,0,-.12,.09,1,1,.18,.00,85.83%,96.90,0,97.080,96.85,A,97.31,E,30 JUN 20,209,.16,W,.17,W,SPY200630P209,.25,C,-.01,0,0,1.42%,98.58%,2.75%,.00,0,-.02,.02,0,"1,623",.165,.00,57.92%,0,0,.165,,
,,SPY200630C210,85.03,C,.92,+20.63,3,92.15%,7.85%,14.83%,.02,0,-.12,.09,3,398,.18,.00,84.62%,95.90,0,96.080,95.85,A,96.31,X,30 JUN 20,210,.17,W,.18,W,SPY200630P210,.17,A,-.01,-.03,214,1.50%,98.50%,2.90%,.00,0,-.02,.02,214,"9,690",.175,.00,57.72%,0,.20,.175,,
,,SPY200630C211,44.94,Q,.92,+1.43,99,92.18%,7.82%,14.79%,.02,0,-.12,.09,99,199,.19,.00,83.53%,94.90,0,95.090,94.87,A,95.31,X,30 JUN 20,211,.17,W,.18,W,SPY200630P211,.26,P,-.01,0,0,1.51%,98.49%,2.91%,.00,0,-.02,.02,0,473,.175,.00,57.06%,0,0,.175,,
,,SPY200630C212,0, ,.93,0,<empty>,92.27%,7.73%,14.63%,.02,0,-.12,.09,<empty>,110,.18,.00,82.23%,93.90,0,94.080,93.86,A,94.30,N,30 JUN 20,212,.18,W,.19,W,SPY200630P212,.20,D,-.01,-.06,4,1.58%,98.42%,3.06%,.00,0,-.02,.02,4,"1,230",.185,.00,56.82%,0,.22,.185,,
,,SPY200630C213,43.19,Q,.93,-10.53,99,92.27%,7.73%,14.63%,.02,0,-.11,.09,99,110,.195,.00,81.22%,92.90,0,93.095,92.88,A,93.31,N,30 JUN 20,213,.18,W,.19,W,SPY200630P213,.20,Q,-.01,-.05,"1,001",1.59%,98.41%,3.07%,.00,0,-.02,.02,"1,001","1,403",.185,.00,56.17%,0,.20,.185,,
,,SPY200630C214,43.55,Q,.93,<empty>,99,92.34%,7.66%,14.51%,.03,0,-.11,.09,99,99,.19,.00,80.01%,91.90,0,92.090,91.87,Z,92.31,E,30 JUN 20,214,.19,W,.20,W,SPY200630P214,.24,I,-.01,0,2,1.67%,98.33%,3.22%,.00,0,-.02,.03,2,"1,398",.195,.00,55.91%,0,.24,.195,,
,,SPY200630C215,61.30,Q,.93,-.05,1,92.43%,7.57%,14.36%,.02,0,-.11,.09,1,693,.18,.00,78.74%,90.90,0,91.080,90.87,Z,91.29,N,30 JUN 20,215,.20,W,.21,W,SPY200630P215,.21,A,-.01,-.02,17,1.75%,98.25%,3.37%,.00,0,-.02,.03,17,"3,081",.205,.00,55.65%,0,.24,.205,,
,,SPY200630C216,71.75,C,.93,-1.45,20,92.41%,7.59%,14.40%,.03,0,-.11,.09,20,120,.20,.00,77.82%,89.90,0,90.100,89.88,Z,90.32,Z,30 JUN 20,216,.20,W,.21,W,SPY200630P216,.27,Q,-.01,0,0,1.75%,98.25%,3.39%,.00,0,-.02,.03,0,"2,658",.205,.00,54.99%,0,0,.205,,
,,SPY200630C217,40.92,Q,.93,-3.87,99,92.68%,7.32%,13.90%,.02,0,-.10,.09,99,198,.135,.00,75.97%,88.90,0,89.035,88.88,Z,89.19,Z,30 JUN 20,217,.21,W,.22,W,SPY200630P217,.26,P,-.01,-.09,1,1.83%,98.17%,3.54%,.00,0,-.03,.03,1,"1,033",.215,.00,54.70%,0,.26,.215,,
,,SPY200630C218,52.53,C,.93,+10.78,4,92.71%,7.29%,13.85%,.02,0,-.10,.09,4,100,.14,.00,74.90%,87.90,0,88.040,87.89,Z,88.19,Z,30 JUN 20,218,.22,W,.23,W,SPY200630P218,.35,H,-.01,0,0,1.91%,98.09%,3.69%,.00,0,-.03,.03,0,"1,094",.225,.00,54.39%,0,0,.225,,
,,SPY200630C219,81.54,E,.93,+3.18,5,92.74%,7.26%,13.80%,.02,0,-.10,.09,5,234,.145,.00,73.85%,86.90,0,87.045,86.90,Z,87.19,Z,30 JUN 20,219,.23,W,.24,W,SPY200630P219,.24,A,-.01,-.08,9,1.99%,98.01%,3.84%,.00,0,-.03,.03,9,"2,683",.235,.00,54.07%,0,.24,.235,,
,,SPY200630C220,80.57,E,.93,-1.11,5,92.73%,7.27%,13.82%,.03,0,-.10,.09,5,773,.16,.00,72.91%,85.90,0,86.060,85.92,P,86.20,Z,30 JUN 20,220,.24,P,.25,W,SPY200630P220,.24,P,-.01,-.01,522,2.07%,97.93%,3.99%,.00,0,-.03,.03,522,"21,469",.245,.00,53.74%,0,.29,.245,,
,,SPY200630C221,66.21,C,.93,+4.64,5,92.80%,7.20%,13.71%,.03,0,-.10,.09,5,101,.155,.00,71.77%,84.90,0,85.055,84.91,Z,85.20,Z,30 JUN 20,221,.24,W,.25,W,SPY200630P221,.25,C,-.01,-.09,41,2.08%,97.92%,4.02%,.00,0,-.03,.03,41,"2,144",.245,.00,53.09%,0,.28,.245,,
,,SPY200630C222,56.15,M,.93,+19.31,43,92.80%,7.20%,13.70%,.03,0,-.09,.09,43,77,.165,.00,70.80%,83.90,0,84.065,83.92,Z,84.21,Z,30 JUN 20,222,.25,W,.26,W,SPY200630P222,.33,I,-.01,0,0,2.16%,97.84%,4.17%,.00,0,-.03,.03,0,"1,587",.255,.00,52.74%,0,0,.255,,
,,SPY200630C223,43.92,X,.93,+12.61,1,92.81%,7.19%,13.70%,.03,0,-.09,.09,1,4,.175,.00,69.84%,82.90,0,83.075,82.92,Z,83.23,Z,30 JUN 20,223,.26,W,.27,W,SPY200630P223,.32,Q,-.02,0,0,2.24%,97.76%,4.32%,.00,0,-.03,.03,0,"1,157",.265,.00,52.39%,0,0,.265,,
,,SPY200630C224,64.94,I,.93,+34.75,2,92.60%,7.40%,14.08%,.03,0,-.09,.09,2,36,.24,.00,69.52%,81.90,0,82.140,81.94,N,82.34,E,30 JUN 20,224,.27,W,.28,W,SPY200630P224,.30,M,-.02,-.10,1,2.32%,97.68%,4.48%,.00,0,-.03,.04,1,"1,390",.275,.00,52.02%,0,.30,.275,,
,,SPY200630C225,76.29,Z,.93,+7.28,6,92.81%,7.19%,13.71%,.03,0,-.09,.09,6,413,.195,.00,67.96%,80.90,0,81.095,80.95,N,81.24,Z,30 JUN 20,225,.28,W,.29,W,SPY200630P225,.28,I,-.02,-.08,85,2.39%,97.61%,4.62%,.00,0,-.03,.04,85,"7,408",.285,.00,51.63%,0,.30,.285,,
,,SPY200630C226,63.46,I,.93,+.31,4,92.84%,7.16%,13.65%,.03,0,-.09,.09,4,279,.195,.00,66.92%,79.90,0,80.095,79.95,Z,80.24,Z,30 JUN 20,226,.29,W,.30,W,SPY200630P226,.35,W,-.02,0,0,2.47%,97.53%,4.78%,.00,0,-.03,.04,0,"1,427",.295,.00,51.24%,0,0,.295,,
,,SPY200630C227,62.09,I,.93,-.34,4,92.84%,7.16%,13.66%,.03,0,-.09,.09,4,310,.205,.00,66.01%,78.90,0,79.105,78.95,Z,79.26,Z,30 JUN 20,227,.30,W,.31,W,SPY200630P227,.33,W,-.02,-.13,1,2.56%,97.44%,4.94%,.00,0,-.03,.04,1,875,.305,.00,50.84%,0,.33,.305,,
,,SPY200630C228,68.37,C,.93,+.56,15,92.83%,7.17%,13.69%,.03,0,-.09,.09,15,520,.215,.00,65.11%,77.90,0,78.115,77.96,Z,78.27,Z,30 JUN 20,228,.31,W,.32,W,SPY200630P228,.35,P,-.02,-.10,20,2.64%,97.36%,5.09%,.00,0,-.03,.04,20,"2,065",.315,.00,50.44%,0,.35,.315,,
,,SPY200630C229,68.33,Z,.93,+8.23,20,92.86%,7.14%,13.63%,.03,0,-.08,.09,20,454,.215,.00,64.09%,76.90,0,77.115,76.97,Z,77.26,Z,30 JUN 20,229,.32,W,.33,W,SPY200630P229,.47,M,-.02,0,0,2.72%,97.28%,5.25%,-.01,0,-.03,.04,0,"2,647",.325,.00,50.02%,0,0,.325,,
,,SPY200630C230,74.65,I,.94,+3.34,100,92.83%,7.17%,13.70%,.03,0,-.08,.09,100,"1,783",.23,.00,63.26%,75.90,74.65,76.130,75.98,Z,76.28,Z,30 JUN 20,230,.33,X,.34,W,SPY200630P230,.34,I,-.02,-.01,319,2.80%,97.20%,5.41%,-.01,0,-.03,.04,319,"31,935",.335,.00,49.60%,0,.42,.335,,
,,SPY200630C231,56.02,X,.94,+2.57,2,92.83%,7.17%,13.70%,.03,0,-.08,.09,2,900,.235,.00,62.33%,74.90,0,75.135,74.99,Z,75.28,Z,30 JUN 20,231,.34,W,.35,W,SPY200630P231,.36,E,-.02,-.02,12,2.89%,97.11%,5.58%,-.01,0,-.04,.04,12,"3,276",.345,.00,49.17%,0,.36,.345,,
,,SPY200630C232,54.80,Q,.94,-2.32,1,92.79%,7.21%,13.78%,.03,0,-.08,.09,1,803,.25,.00,61.52%,73.90,0,74.150,74.00,Z,74.30,Z,30 JUN 20,232,.36,P,.37,W,SPY200630P232,.38,P,-.02,0,0,3.03%,96.97%,5.86%,-.01,0,-.04,.05,0,"2,109",.365,.00,48.96%,0,0,.365,,
,,SPY200630C233,61.08,C,.94,+6.46,1,92.77%,7.23%,13.83%,.04,0,-.08,.09,1,599,.26,.00,60.66%,72.90,0,73.160,73.01,Z,73.31,Z,30 JUN 20,233,.37,W,.38,W,SPY200630P233,.55,E,-.02,0,0,3.12%,96.88%,6.02%,-.01,0,-.04,.05,0,"2,143",.375,.00,48.51%,0,0,.375,,
,,SPY200630C234,58.20,C,.94,+1.81,1,92.72%,7.28%,13.92%,.04,0,-.08,.09,1,372,.275,.00,59.87%,71.90,0,72.175,72.03,N,72.32,Z,30 JUN 20,234,.38,W,.39,W,SPY200630P234,.38,A,-.02,-.13,3,3.21%,96.79%,6.19%,-.01,0,-.04,.05,3,"1,945",.385,.00,48.05%,0,.38,.385,,
,,SPY200630C235,70.54,M,.94,+4.15,103,92.76%,7.24%,13.86%,.04,0,-.08,.09,103,728,.27,.00,58.86%,70.90,70.54,71.170,71.03,Z,71.31,Z,30 JUN 20,235,.39,W,.40,W,SPY200630P235,.40,W,-.02,-.04,33,3.29%,96.71%,6.36%,-.01,0,-.04,.05,33,"5,727",.395,.00,47.59%,0,.47,.395,,
,,SPY200630C236,60.10,N,.94,+5.10,1,92.68%,7.32%,14.00%,.04,0,-.08,.09,1,"2,997",.29,.00,58.14%,69.90,0,70.190,70.04,Z,70.34,Z,30 JUN 20,236,.41,W,.42,W,SPY200630P236,.41,M,-.03,-.05,2,3.44%,96.56%,6.65%,-.01,0,-.04,.05,2,"1,523",.415,.00,47.32%,0,.45,.415,,
,,SPY200630C237,51.57,I,.94,+2.08,7,92.67%,7.33%,14.03%,.04,0,-.07,.09,7,768,.295,.00,57.26%,68.90,0,69.195,69.05,Z,69.34,Z,30 JUN 20,237,.42,W,.43,W,SPY200630P237,.61,C,-.03,0,0,3.53%,96.47%,6.82%,-.01,0,-.04,.05,0,"2,135",.425,.00,46.85%,0,0,.425,,
,,SPY200630C238,50.17,I,.94,+4.57,1,92.63%,7.37%,14.11%,.04,0,-.07,.09,1,463,.305,.00,56.45%,67.90,0,68.205,68.06,Z,68.35,Z,30 JUN 20,238,.44,W,.45,W,SPY200630P238,.66,Q,-.03,0,0,3.68%,96.32%,7.11%,-.01,0,-.04,.05,0,"1,414",.445,.00,46.55%,0,0,.445,,
,,SPY200630C239,66.39,N,.94,+21.47,1,92.59%,7.41%,14.19%,.04,0,-.07,.09,1,512,.315,.00,55.64%,66.90,66.39,67.215,67.07,Z,67.36,Z,30 JUN 20,239,.46,P,.47,W,SPY200630P239,.50,Z,-.03,0,0,3.84%,96.16%,7.41%,-.01,0,-.04,.06,0,"2,727",.465,.00,46.24%,0,0,.465,,
,,SPY200630C240,65.70,H,.94,+4.32,1,92.48%,7.52%,14.41%,.04,0,-.07,.09,1,"1,826",.34,.00,55.01%,65.90,65.70,66.240,66.09,Z,66.39,Z,30 JUN 20,240,.47,W,.48,H,SPY200630P240,.49,C,-.03,-.02,231,3.93%,96.07%,7.59%,-.01,0,-.04,.06,231,"13,878",.475,.00,45.73%,0,.60,.475,,
,,SPY200630C241,48.03,I,.94,-1.68,7,92.48%,7.52%,14.42%,.04,0,-.07,.09,7,"2,970",.34,.00,54.10%,64.90,0,65.240,65.09,Z,65.39,Z,30 JUN 20,241,.49,W,.50,W,SPY200630P241,.61,H,-.03,0,0,4.08%,95.92%,7.88%,-.01,0,-.05,.06,0,"18,079",.495,.00,45.40%,0,0,.495,,
,,SPY200630C242,46.20,Q,.94,-3.27,15,92.42%,7.58%,14.53%,.05,0,-.07,.09,15,"1,575",.35,.00,53.32%,63.90,0,64.250,64.10,Z,64.40,Z,30 JUN 20,242,.51,W,.52,W,SPY200630P242,.54,C,-.03,-.06,10,4.24%,95.76%,8.18%,-.01,0,-.05,.06,10,"2,701",.515,.00,45.05%,0,.54,.515,,
,,SPY200630C243,39.66,X,.94,-.29,26,92.30%,7.70%,14.77%,.05,0,-.07,.09,26,651,.375,.00,52.71%,62.90,0,63.275,63.12,Z,63.43,Z,30 JUN 20,243,.53,W,.54,W,SPY200630P243,.68,P,-.03,-.07,1,4.40%,95.60%,8.49%,-.01,0,-.05,.06,1,"1,406",.535,.00,44.69%,0,.68,.535,,
,,SPY200630C244,57.79,Q,.94,+9.96,1,92.23%,7.77%,14.90%,.05,0,-.07,.09,1,609,.385,.00,51.94%,61.90,0,62.285,62.14,Z,62.43,Z,30 JUN 20,244,.55,W,.56,X,SPY200630P244,.63,X,-.03,-.01,12,4.56%,95.44%,8.80%,-.01,0,-.05,.07,12,"1,381",.555,.00,44.31%,0,.63,.555,,
,,SPY200630C245,48.82,I,.94,+4.73,1,92.12%,7.88%,15.12%,.05,0,-.07,.09,1,"1,552",.405,.00,51.29%,60.90,0,61.305,61.16,Z,61.45,Q,30 JUN 20,245,.57,W,.58,H,SPY200630P245,.56,C,-.04,-.08,35,4.72%,95.28%,9.10%,-.01,0,-.05,.07,35,"6,783",.575,.00,43.92%,0,.64,.575,,
,,SPY200630C246,60.04,C,.94,+11.04,1,91.98%,8.02%,15.39%,.05,0,-.07,.09,1,"1,222",.43,.00,50.69%,59.90,0,60.330,60.19,Z,60.47,Z,30 JUN 20,246,.59,W,.60,H,SPY200630P246,.77,W,-.04,+.02,1,4.87%,95.13%,9.41%,-.01,0,-.05,.07,1,"2,215",.595,.00,43.51%,0,.77,.595,,
,,SPY200630C247,48.87,C,.94,-2.29,1,91.85%,8.15%,15.63%,.06,0,-.07,.10,1,959,.45,.00,50.04%,58.90,0,59.350,59.21,Z,59.49,Z,30 JUN 20,247,.62,W,.63,W,SPY200630P247,.69,C,-.04,-.22,2,5.10%,94.90%,9.84%,-.01,0,-.05,.07,2,"7,274",.625,.00,43.25%,0,.69,.625,,
,,SPY200630C248,45.29,E,.94,+7.58,1,91.80%,8.20%,15.75%,.06,0,-.07,.10,1,"1,188",.455,.00,49.25%,57.90,0,58.355,58.21,Z,58.50,Z,30 JUN 20,248,.64,X,.65,H,SPY200630P248,.65,P,-.04,-.07,5,5.26%,94.74%,10.15%,-.01,0,-.06,.08,5,"1,518",.645,.00,42.83%,0,.65,.645,,
,,SPY200630C249,52.70,W,.93,+15.64,1,91.64%,8.36%,16.05%,.06,0,-.07,.10,1,"1,100",.48,.00,48.66%,56.90,0,57.380,57.24,Z,57.52,Z,30 JUN 20,249,.67,W,.68,W,SPY200630P249,.68,Q,-.04,-.31,13,5.49%,94.51%,10.59%,-.01,0,-.06,.08,13,"1,190",.675,.00,42.53%,0,.87,.675,,
,,SPY200630C250,55.60,I,.93,+1.61,1,91.43%,8.57%,16.46%,.06,0,-.07,.10,1,"1,172",.515,.00,48.17%,55.90,0,56.415,56.27,P,56.56,Q,30 JUN 20,250,.69,W,.70,Z,SPY200630P250,.70,H,-.04,-.05,"1,230",5.66%,94.34%,10.91%,-.01,0,-.06,.08,"1,230","47,930",.695,.00,42.08%,0,.92,.695,,
,,SPY200630C251,42.04,X,.93,-2.31,5,91.38%,8.62%,16.55%,.06,0,-.07,.10,5,582,.515,.00,47.34%,54.90,0,55.415,55.26,Z,55.57,Z,30 JUN 20,251,.72,W,.73,H,SPY200630P251,.74,C,-.05,-.41,2,5.89%,94.11%,11.35%,-.01,0,-.06,.08,2,"1,274",.725,.00,41.74%,0,.74,.725,,
,,SPY200630C252,48.32,X,.93,+1.18,150,91.18%,8.82%,16.94%,.07,0,-.07,.10,150,704,.545,.00,46.81%,53.90,0,54.445,54.30,Z,54.59,Z,30 JUN 20,252,.75,X,.76,X,SPY200630P252,.81,P,-.05,-.31,5,6.12%,93.88%,11.79%,-.01,0,-.06,.09,5,"3,009",.755,.00,41.39%,0,.91,.755,,
,,SPY200630C253,40.35,I,.93,+1.35,1,91.05%,8.95%,17.19%,.07,0,-.07,.10,1,"1,330",.56,.00,46.13%,52.90,0,53.460,53.31,Z,53.61,Z,30 JUN 20,253,.78,W,.80,X,SPY200630P253,.86,C,-.05,-.39,1,6.38%,93.62%,12.29%,-.01,0,-.06,.09,1,"1,128",.79,.00,41.09%,0,.86,.790,,
,,SPY200630C254,50.43,I,.93,+17.00,1,90.86%,9.14%,17.56%,.07,0,-.07,.11,1,"1,151",.585,.00,45.55%,51.90,0,52.485,52.33,Z,52.64,Z,30 JUN 20,254,.82,W,.83,W,SPY200630P254,.85,M,-.05,-.05,1,6.64%,93.36%,12.80%,-.01,0,-.06,.09,1,"1,523",.825,.00,40.76%,0,.85,.825,,
,,SPY200630C255,51.00,Z,.93,0,0,90.61%,9.39%,18.02%,.07,0,-.07,.11,0,"2,870",.62,.00,45.07%,50.90,0,51.520,51.37,Z,51.67,Q,30 JUN 20,255,.85,X,.86,X,SPY200630P255,.85,E,-.05,-.08,14,6.87%,93.13%,13.25%,-.01,0,-.07,.10,14,"11,081",.855,.00,40.37%,0,1.01,.855,,
,,SPY200630C256,49.42,D,.93,+5.69,2,90.41%,9.59%,18.41%,.08,0,-.07,.11,2,"2,586",.645,.00,44.49%,49.90,49.42,50.545,50.39,Z,50.70,Z,30 JUN 20,256,.89,W,.90,W,SPY200630P256,.91,Z,-.06,-.43,3,7.17%,92.83%,13.81%,-.02,0,-.07,.10,3,"1,545",.895,.00,40.06%,0,1.07,.895,,
,,SPY200630C257,42.40,W,.93,+10.57,10,90.21%,9.79%,18.80%,.08,0,-.07,.11,10,"1,813",.67,.00,43.91%,48.90,0,49.570,49.42,Z,49.72,Z,30 JUN 20,257,.93,P,.94,W,SPY200630P257,.93,P,-.06,-.22,58,7.46%,92.54%,14.38%,-.02,0,-.07,.10,58,"3,225",.935,.00,39.73%,0,1.10,.935,,
,,SPY200630C258,41.42,Z,.92,+3.54,11,89.95%,10.05%,19.31%,.08,0,-.07,.12,11,"1,536",.705,.00,43.41%,47.90,0,48.605,48.45,Z,48.76,Z,30 JUN 20,258,.96,W,.98,W,SPY200630P258,.97,X,-.06,-.54,23,7.74%,92.26%,14.91%,-.02,0,-.07,.11,23,"1,141",.97,.00,39.35%,0,1.16,.970,,
,,SPY200630C259,46.78,X,.92,+2.66,6,89.70%,10.30%,19.77%,.08,0,-.07,.12,6,637,.735,.00,42.87%,46.90,46.96,47.635,47.48,Z,47.79,Z,30 JUN 20,259,1.01,W,1.02,H,SPY200630P259,1.02,E,-.06,-.13,2,8.07%,91.93%,15.54%,-.02,0,-.07,.11,2,"1,697",1.015,.00,39.03%,0,1.14,1.015,,
,,SPY200630C260,46.83,M,.92,+4.17,8,89.36%,10.64%,20.44%,.09,0,-.07,.12,8,"2,380",.785,.00,42.49%,45.90,46.83,46.685,46.53,P,46.84,P,30 JUN 20,260,1.05,X,1.06,Z,SPY200630P260,1.05,E,-.07,-.08,"1,909",8.37%,91.63%,16.12%,-.02,0,-.08,.11,"1,909","23,785",1.055,.00,38.66%,0,1.38,1.055,,
,,SPY200630C261,43.68,I,.92,+2.27,561,89.15%,10.85%,20.84%,.09,0,-.07,.12,561,411,.805,.00,41.85%,44.90,0,45.705,45.55,Z,45.86,Z,30 JUN 20,261,1.10,W,1.11,H,SPY200630P261,1.13,W,-.07,-.10,1,8.73%,91.27%,16.81%,-.02,0,-.08,.12,1,"1,709",1.105,.00,38.36%,0,1.13,1.105,,
,,SPY200630C262,40.43,C,.92,+3.65,2,88.84%,11.16%,21.44%,.09,0,-.07,.13,2,890,.845,.00,41.37%,43.90,0,44.745,44.59,Z,44.90,Z,30 JUN 20,262,1.15,P,1.16,H,SPY200630P262,1.15,Z,-.07,-.08,11,9.10%,90.90%,17.51%,-.02,0,-.08,.12,11,"1,555",1.155,.00,38.03%,0,1.37,1.155,,
,,SPY200630C263,42.76,C,.91,+1.36,2,88.52%,11.48%,22.04%,.09,0,-.07,.13,2,580,.885,.00,40.88%,42.90,42.81,43.785,43.63,Z,43.94,Z,30 JUN 20,263,1.20,W,1.21,H,SPY200630P263,1.32,C,-.08,-.13,1,9.46%,90.54%,18.22%,-.02,0,-.08,.13,1,"1,522",1.205,.00,37.69%,0,1.32,1.205,,
,,SPY200630C264,35.83,X,.91,-2.76,2,88.15%,11.85%,22.76%,.10,0,-.07,.14,2,"1,101",.935,.00,40.46%,41.90,0,42.835,42.68,Z,42.99,Z,30 JUN 20,264,1.25,W,1.27,X,SPY200630P264,1.39,E,-.08,-.17,1,9.86%,90.14%,18.98%,-.02,0,-.08,.13,1,"1,928",1.26,.00,37.37%,0,1.39,1.260,,
,,SPY200630C265,37.45,I,.91,0,0,88.00%,12.00%,23.03%,.10,0,-.07,.14,0,887,.935,.00,39.66%,40.90,0,41.835,41.71,P,41.96,Q,30 JUN 20,265,1.31,P,1.32,H,SPY200630P265,1.31,A,-.08,-.08,129,10.26%,89.74%,19.74%,-.02,0,-.09,.14,129,"11,452",1.315,.00,37.03%,0,1.54,1.315,,
