Stock quote and option quote for SPY on 5/1/20 13:52:46

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
281.8002,D,-8.6798,281.80,Q,281.82,Q,6 x 15,"75,391,486",285.31,286.04,281.52

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
150,2.00%,<empty>,1.406,Q,3/20/20,339.08,218.26,0,.9794

Theo parameters
Theo date,Theo stock price,Theo volatility
1/3/21, 0.00$, 0.00%

1 MAY 20  (0)  100 (Weeklys)
,,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,,
,,SPY200513C285,5.14,N,.43,-4.41,177,40.46%,59.54%,84.06%,.04,0,-.25,.21,177,304,5.075,.02,31.43%,0,7.11,5.075,5.05,X,5.10,Z,13 MAY 20,285,8.29,Z,8.35,W,SPY200513P285,8.17,J,-.58,+3.45,"1,331",59.89%,40.11%,83.30%,-.06,0,-.26,.21,"1,331","1,192",5.1202,.02,29.96%,3.1998,8.33,8.320,,
,,SPY200513C286,4.55,W,.40,-4.88,238,38.02%,61.98%,78.89%,.04,0,-.24,.21,238,299,4.56,.02,30.85%,0,6.55,4.560,4.54,Z,4.58,Z,13 MAY 20,286,8.74,Z,8.80,Z,SPY200513P286,8.77,C,-.60,+4.36,101,62.52%,37.48%,77.73%,-.06,0,-.25,.20,101,909,4.5702,.02,29.17%,4.1998,8.77,8.770,,
,,SPY200513C287,4.35,Q,.38,-4.13,307,35.53%,64.47%,73.64%,.04,0,-.23,.20,307,949,4.07,.02,30.25%,0,5.81,4.070,4.05,Z,4.09,W,13 MAY 20,287,9.27,Z,9.33,Z,SPY200513P287,9.10,I,-.63,+4.29,104,65.13%,34.87%,72.24%,-.07,0,-.24,.20,104,271,4.1002,.02,28.64%,5.1998,9.20,9.300,,
,,SPY200513C288,3.70,X,.35,-4.35,491,32.99%,67.01%,68.30%,.03,0,-.22,.20,491,293,3.60,.02,29.61%,0,5.21,3.600,3.58,X,3.62,Q,13 MAY 20,288,9.80,P,9.86,Z,SPY200513P288,9.43,M,-.66,+4.31,46,67.83%,32.17%,66.57%,-.07,0,-.23,.19,46,254,3.6302,.02,27.96%,6.1998,9.43,9.830,,
,,SPY200513C289,3.15,P,.32,-4.11,665,30.43%,69.57%,62.94%,.03,0,-.21,.19,665,475,3.16,.02,28.98%,0,4.83,3.160,3.14,X,3.18,Q,13 MAY 20,289,10.36,N,10.43,W,SPY200513P289,10.26,M,-.69,+4.22,85,70.55%,29.45%,60.87%,-.07,0,-.22,.19,85,329,3.1952,.02,27.29%,7.1998,10.26,10.395,,
,,SPY200513C290,2.84,M,.30,-2.98,536,27.92%,72.08%,57.68%,.03,0,-.20,.18,536,"1,196",2.765,.02,28.43%,0,4.35,2.765,2.75,Z,2.78,Z,13 MAY 20,290,10.96,Z,11.02,W,SPY200513P290,10.89,P,-.72,+4.58,425,73.28%,26.72%,55.16%,-.08,0,-.21,.18,425,311,2.7902,.02,26.62%,8.1998,11.03,10.990,,
,,SPY200513C291,2.55,M,.27,-2.93,896,25.37%,74.63%,52.36%,.03,0,-.18,.18,896,491,2.385,.02,27.80%,0,3.74,2.385,2.37,Z,2.40,Z,13 MAY 20,291,11.56,P,11.68,P,SPY200513P291,11.58,C,-.74,+4.75,162,76.00%,24.00%,49.49%,-.08,0,-.19,.17,162,344,2.4202,.02,25.96%,9.1998,11.58,11.620,,
,,SPY200513C292,2.04,I,.24,-2.89,"1,058",22.89%,77.11%,47.18%,.02,0,-.17,.17,"1,058",478,2.045,.02,27.23%,0,3.52,2.045,2.03,I,2.06,Z,13 MAY 20,292,12.21,P,12.34,P,SPY200513P292,12.20,H,-.77,+5.01,91,78.73%,21.27%,43.82%,-.08,0,-.18,.16,91,366,2.0752,.02,25.24%,10.1998,12.30,12.275,,
,,SPY200513C293,1.91,C,.22,-2.98,608,20.51%,79.49%,42.24%,.02,0,-.16,.16,608,500,1.745,.02,26.72%,0,2.97,1.745,1.73,Z,1.76,W,13 MAY 20,293,12.92,P,13.04,P,SPY200513P293,13.00,A,-.80,+5.41,26,81.31%,18.69%,38.46%,-.08,0,-.16,.15,26,259,1.7802,.02,24.62%,11.1998,13.00,12.980,,
,,SPY200513C294,1.51,M,.20,-2.76,186,18.18%,81.82%,37.41%,.02,0,-.14,.15,186,424,1.47,.02,26.18%,0,2.47,1.470,1.46,Z,1.48,Q,13 MAY 20,294,13.65,P,13.77,P,SPY200513P294,13.80,I,-.83,+5.45,33,83.86%,16.14%,33.18%,-.09,0,-.15,.14,33,185,1.5102,.02,23.95%,12.1998,13.80,13.710,,
,,SPY200513C295,1.24,I,.17,-2.22,"1,090",15.99%,84.01%,32.87%,.02,0,-.13,.14,"1,090","1,213",1.23,.02,25.69%,0,2.28,1.230,1.22,I,1.24,Q,13 MAY 20,295,14.36,Q,14.53,Z,SPY200513P295,14.00,I,-.85,+5.20,1,86.53%,13.47%,27.67%,-.09,0,-.13,.12,1,218,1.2452,.02,23.03%,13.1998,14.00,14.445,,
,,SPY200513C296,1.00,M,.15,-1.98,126,13.93%,86.07%,28.60%,.01,0,-.12,.12,126,"1,944",1.02,.02,25.22%,0,1.88,1.020,1.01,W,1.03,Q,13 MAY 20,296,15.16,Q,15.34,Q,SPY200513P296,14.65,C,-.88,+4.91,12,88.77%,11.23%,23.05%,-.09,0,-.12,.11,12,296,1.0502,.02,22.40%,14.1998,14.65,15.250,,
,,SPY200513C297,.86,C,.13,-1.94,55,12.03%,87.97%,24.69%,.01,0,-.10,.11,55,"1,037",.84,.02,24.80%,0,1.63,.840,.83,W,.85,Q,13 MAY 20,297,15.99,Z,16.16,Z,SPY200513P297,13.59,A,-.90,+4.05,11,90.94%,9.06%,18.58%,-.10,0,-.10,.09,11,305,.8752,.01,21.66%,15.1998,13.59,16.075,,
,,SPY200513C298,.72,I,.11,-1.56,969,10.38%,89.62%,21.27%,.01,0,-.09,.10,969,944,.695,.01,24.49%,0,1.37,.695,.68,W,.71,I,13 MAY 20,298,16.82,Q,17.00,Q,SPY200513P298,13.55,N,-.93,+3.95,1,93.17%,6.83%,13.98%,-.10,0,-.08,.07,1,205,.7102,.01,20.62%,16.1998,13.55,16.910,,
,,SPY200513C299,.59,M,.10,-1.36,795,8.87%,91.13%,18.17%,.01,0,-.08,.09,795,530,.57,.01,24.19%,0,1.12,.570,.56,W,.58,W,13 MAY 20,299,17.72,Q,17.91,Q,SPY200513P299,11.11,X,-.94,0,0,94.67%,5.33%,10.90%,-.10,0,-.07,.06,0,463,.6152,.01,20.11%,17.1998,0,17.815,,
,,SPY200513C300,.46,A,.08,-1.19,"1,263",7.58%,92.42%,15.52%,.01,0,-.07,.08,"1,263","1,522",.47,.01,23.98%,0,.99,.470,.46,W,.48,X,13 MAY 20,300,18.62,Q,18.81,Q,SPY200513P300,12.45,A,-.96,0,0,96.35%,3.65%,7.46%,-.10,0,-.06,.05,0,595,.5152,.01,19.07%,18.1998,0,18.715,,
,,SPY200513C301,.39,Q,.07,-1.21,154,6.37%,93.63%,13.04%,.01,0,-.06,.07,154,755,.38,.01,23.71%,0,.72,.380,.37,W,.39,W,13 MAY 20,301,19.56,Z,19.72,Q,SPY200513P301,13.21,A,-.97,0,0,97.79%,2.21%,4.50%,-.10,0,-.05,.03,0,339,.4402,.01,17.84%,19.1998,0,19.640,,
,,SPY200513C302,.33,C,.06,-1.09,33,5.43%,94.57%,11.11%,.01,0,-.05,.06,33,994,.315,.01,23.62%,0,.71,.315,.31,W,.32,W,13 MAY 20,302,20.46,Q,20.64,Q,SPY200513P302,13.55,W,-1.00,0,0,100.00%,0.00%,0.00%,.00,0,.00,-212.00,0,469,.3502,.00,0.05%,20.1998,0,20.550,,
,,SPY200513C303,.28,C,.05,-.88,58,4.55%,95.45%,9.29%,.00,0,-.05,.05,58,989,.255,.01,23.45%,0,.57,.255,.25,W,.26,W,13 MAY 20,303,21.39,Q,21.56,Z,SPY200513P303,18.33,P,-1.00,+5.13,10,100.00%,0.00%,0.00%,-.11,0,-.03,.00,10,334,.2752,.00,0.06%,21.1998,18.33,21.475,,
,,SPY200513C304,.22,H,.04,-.81,177,3.91%,96.09%,7.98%,.00,0,-.04,.05,177,898,.215,.01,23.50%,0,.48,.215,.21,W,.22,W,13 MAY 20,304,22.36,Q,22.52,N,SPY200513P304,14.77,N,-1.00,0,0,100.00%,0.00%,0.00%,.00,0,.00,-232.00,0,157,.2402,.00,0.05%,22.1998,0,22.440,,
,,SPY200513C305,.17,C,.04,-.64,"1,110",3.26%,96.74%,6.65%,.00,0,-.04,.04,"1,110","2,140",.175,.01,23.38%,0,.41,.175,.17,W,.18,W,13 MAY 20,305,23.32,Q,23.50,Z,SPY200513P305,22.81,C,-1.00,+8.00,2,100.00%,0.00%,0.00%,.00,0,.00,-242.00,2,380,.2102,.00,0.05%,23.1998,22.81,23.410,,
,,SPY200513C306,.14,C,.03,-.47,37,2.75%,97.25%,5.62%,.00,0,-.03,.04,37,"5,452",.145,.01,23.39%,0,.33,.145,.14,W,.15,W,13 MAY 20,306,24.29,Q,24.47,Z,SPY200513P306,15.75,M,-1.00,0,0,100.00%,0.00%,0.00%,.00,0,.00,-252.00,0,395,.1802,.00,0.05%,24.1998,0,24.380,,
,,SPY200513C307,.13,Q,.03,-.41,8,2.39%,97.61%,4.88%,.00,0,-.03,.03,8,"1,087",.125,.00,23.55%,0,.24,.125,.12,W,.13,W,13 MAY 20,307,25.27,Q,25.43,N,SPY200513P307,16.82,I,-1.00,0,0,100.00%,0.00%,0.00%,-.11,0,-.03,.00,0,73,.1502,.00,0.05%,25.1998,0,25.350,,
,,SPY200513C308,.12,A,.02,-.39,9,2.04%,97.96%,4.16%,.00,0,-.02,.03,9,593,.105,.00,23.62%,0,.23,.105,.10,W,.11,W,13 MAY 20,308,26.25,Q,26.43,Z,SPY200513P308,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-272.00,<empty>,77,.1402,.00,0.05%,26.1998,0,26.340,,
,,SPY200513C309,.09,I,.02,-.29,20,1.69%,98.31%,3.44%,.00,0,-.02,.02,20,578,.085,.00,23.57%,0,.19,.085,.08,W,.09,W,13 MAY 20,309,27.23,Z,27.41,N,SPY200513P309,25.45,A,-1.00,+9.95,16,100.00%,0.00%,0.00%,.00,0,.00,-282.00,16,70,.1202,.00,0.05%,27.1998,25.45,27.320,,
,,SPY200513C310,.08,P,.02,-.27,74,1.49%,98.51%,3.04%,.00,0,-.02,.02,74,712,.075,.00,23.82%,0,.16,.075,.07,W,.08,W,13 MAY 20,310,28.23,Q,28.42,N,SPY200513P310,26.43,A,-1.00,+9.73,12,100.00%,0.00%,0.00%,.00,0,.00,-292.00,12,56,.1252,.00,0.06%,28.1998,26.43,28.325,,
,,SPY200513C311,.08,W,.01,-.24,15,1.30%,98.70%,2.64%,.00,0,-.02,.02,15,369,.065,.00,24.01%,0,.13,.065,.06,W,.07,W,13 MAY 20,311,29.19,Q,29.37,Z,SPY200513P311,21.08,N,-1.00,0,0,100.00%,0.00%,0.00%,-.11,0,-.03,.00,0,109,.0802,.00,0.05%,29.1998,0,29.280,,
,,SPY200513C312,.12,P,.01,-.10,1,1.11%,98.89%,2.26%,.00,0,-.01,.02,1,143,.055,.00,24.12%,0,.12,.055,.05,W,.06,W,13 MAY 20,312,30.21,Z,30.39,Q,SPY200513P312,28.27,H,-1.00,+2.62,2,100.00%,0.00%,0.00%,.00,0,.00,-312.00,2,1,.1002,.00,0.05%,30.1998,0,30.300,,
,,SPY200513C313,.08,Z,.01,-.12,13,1.08%,98.92%,2.20%,.00,0,-.01,.02,13,52,.055,.00,24.77%,0,.10,.055,.05,W,.06,W,13 MAY 20,313,31.19,Z,31.37,N,SPY200513P313,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,-.11,0,-.03,.00,<empty>,0,.0802,.00,0.05%,31.1998,0,31.280,,
,,SPY200513C314,0, ,.01,0,<empty>,0.90%,99.10%,1.83%,.00,0,-.01,.01,<empty>,7,.045,.00,24.76%,0,0,.045,.04,W,.05,W,13 MAY 20,314,32.18,Z,32.38,Q,SPY200513P314,24.30,X,-1.00,0,0,100.00%,0.00%,0.00%,-.11,0,-.03,.00,0,13,.0802,.00,0.05%,32.1998,0,32.280,,
,,SPY200513C315,.03,M,.01,-.12,10,0.72%,99.28%,1.45%,.00,0,-.01,.01,10,367,.035,.00,24.61%,0,.03,.035,.03,W,.04,W,13 MAY 20,315,33.15,Q,33.35,Z,SPY200513P315,35.96,I,-1.00,+6.79,1,100.00%,0.00%,0.00%,-.11,0,-.03,.00,1,14,.0502,.00,0.05%,33.1998,0,33.250,,
,,SPY200513C316,.06,I,.01,-.07,1,0.71%,99.29%,1.44%,.00,0,-.01,.01,1,28,.035,.00,25.28%,0,.06,.035,.03,W,.04,W,13 MAY 20,316,34.17,Z,34.37,Q,SPY200513P316,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,-.11,0,-.03,.00,<empty>,0,.0702,.00,0.05%,34.1998,0,34.270,,
,,SPY200513C317,0, ,.01,0,<empty>,0.52%,99.48%,1.05%,.00,0,-.01,.01,<empty>,0,.025,.00,24.83%,0,0,.025,.02,W,.03,W,13 MAY 20,317,35.16,Q,35.36,Q,SPY200513P317,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,-.11,0,-.03,.00,<empty>,0,.0602,.00,0.05%,35.1998,0,35.260,,
,,SPY200513C318,.03,Q,.01,-.07,1,0.52%,99.48%,1.05%,.00,0,-.01,.01,1,5,.025,.00,25.48%,0,.03,.025,.02,W,.03,W,13 MAY 20,318,36.16,Q,36.36,Q,SPY200513P318,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,-.11,0,-.03,.00,<empty>,0,.0602,.00,0.05%,36.1998,0,36.260,,
,,SPY200513C319,0, ,.01,0,<empty>,0.50%,99.50%,1.02%,.00,0,-.01,.01,<empty>,0,.025,.00,26.02%,0,0,.025,.02,W,.03,W,13 MAY 20,319,37.16,Q,37.36,N,SPY200513P319,28.86,N,-1.00,0,0,100.00%,0.00%,0.00%,-.11,0,-.03,.00,0,10,.0602,.00,0.05%,37.1998,0,37.260,,
,,SPY200513C320,.02,D,.01,-.05,5,0.49%,99.51%,0.99%,.00,0,-.01,.01,5,296,.025,.00,26.59%,0,.04,.025,.02,X,.03,W,13 MAY 20,320,38.17,Q,38.38,Q,SPY200513P320,28.15,M,-1.00,0,0,100.00%,0.00%,0.00%,.00,0,.00,-392.00,0,183,.0752,.00,0.05%,38.1998,0,38.275,,
,,SPY200513C321,0, ,.00,0,<empty>,0.32%,99.68%,0.65%,.00,0,-.01,.01,<empty>,0,.015,.00,25.79%,0,0,.015,.01,W,.02,W,13 MAY 20,321,39.15,Q,39.35,W,SPY200513P321,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,-.11,0,-.03,.00,<empty>,0,.0502,.00,0.05%,39.1998,0,39.250,,
,,SPY200513C322,0, ,.00,0,<empty>,0.31%,99.69%,0.63%,.00,0,-.01,.01,<empty>,0,.015,.00,26.30%,0,0,.015,.01,W,.02,W,13 MAY 20,322,40.14,Q,40.35,W,SPY200513P322,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,-.11,0,-.03,.00,<empty>,0,.0452,.00,0.05%,40.1998,0,40.245,,
,,SPY200513C323,0, ,.00,0,<empty>,0.30%,99.70%,0.61%,.00,0,-.01,.01,<empty>,0,.015,.00,26.82%,0,0,.015,.01,W,.02,W,13 MAY 20,323,41.16,Q,41.36,N,SPY200513P323,32.83,N,-1.00,0,0,100.00%,0.00%,0.00%,-.11,0,-.03,.00,0,20,.0602,.00,0.05%,41.1998,0,41.260,,
,,SPY200513C324,.02,X,.00,<empty>,3,0.29%,99.71%,0.60%,.00,0,-.01,.01,3,0,.015,.00,27.35%,0,.03,.015,.01,W,.02,W,13 MAY 20,324,42.17,Z,42.36,N,SPY200513P324,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,-.12,0,-.03,.00,<empty>,0,.0652,.00,0.05%,42.1998,0,42.265,,
,,SPY200513C325,.05,P,.00,0,0,0.29%,99.71%,0.58%,.00,0,-.01,.01,0,182,.015,.00,27.88%,0,0,.015,.01,W,.02,W,13 MAY 20,325,43.15,Q,43.37,Q,SPY200513P325,47.54,N,-1.00,<empty>,16,100.00%,0.00%,0.00%,-.12,0,-.03,.00,16,16,.0602,.00,0.05%,43.1998,0,43.260,,
,,SPY200513C330,.02,D,.00,-.02,110,0.26%,99.74%,0.53%,.00,0,-.01,.01,110,"2,591",.015,.00,30.51%,0,.02,.015,.01,W,.02,W,13 MAY 20,330,48.13,Q,48.34,Q,SPY200513P330,40.18,N,-1.00,0,0,100.00%,0.00%,0.00%,-.12,0,-.03,.00,0,20,.0352,.00,0.05%,48.1998,0,48.235,,
,,SPY200513C335,.02,A,.00,0,0,0.09%,99.91%,0.19%,.00,0,.00,.00,0,560,.005,.00,29.99%,0,0,.005,0,B,.01,W,13 MAY 20,335,53.13,Q,53.33,N,SPY200513P335,45.17,N,-1.00,0,0,100.00%,0.00%,0.00%,.00,0,.00,-542.00,0,33,.0302,.00,0.05%,53.1998,0,53.230,,
,,SPY200513C340,.03,C,.00,+.01,278,0.09%,99.91%,0.18%,.00,0,.00,.00,278,403,.005,.00,32.30%,0,0,.005,0,B,.01,W,13 MAY 20,340,58.11,N,58.32,Z,SPY200513P340,55.29,A,-1.00,+5.01,11,100.00%,0.00%,0.00%,-.12,0,-.03,.00,11,13,.0152,.00,0.05%,58.1998,55.29,58.215,,
,,SPY200513C345,0, ,.00,0,<empty>,0.08%,99.92%,0.16%,.00,0,.00,.00,<empty>,0,.005,.00,34.57%,0,0,.005,0,B,.01,W,13 MAY 20,345,63.10,N,63.33,N,SPY200513P345,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,-.12,0,-.03,.00,<empty>,0,.0152,.00,0.05%,63.1998,0,63.215,,
,,SPY200513C350,0, ,.00,0,<empty>,0.07%,99.93%,0.15%,.00,0,.00,.00,<empty>,0,.005,.00,36.78%,0,0,.005,0,P,.01,W,13 MAY 20,350,68.10,N,68.33,N,SPY200513P350,0, ,-1.00,0,<empty>,100.00%,0.00%,0.00%,-.12,0,-.03,.00,<empty>,0,.0152,.00,0.05%,68.1998,0,68.215,,

15 MAY 20  (14)  100
,,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,,
,,SPY200515C50,0, ,1.00,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.0402,.00,--,231.8002,0,231.760,231.51,W,232.01,N,15 MAY 20,50,0,A,.01,W,SPY200515P50,.03,I,.00,+.02,1,0.08%,99.92%,0.15%,.00,0,.00,.00,1,"40,468",.005,.00,250.63%,0,.03,.005,,
,,SPY200515C55,227.61,N,1.00,<empty>,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,1,-.0602,.00,--,226.8002,0,226.740,226.49,N,226.99,W,15 MAY 20,55,0,M,.01,W,SPY200515P55,.01,Q,.00,0,1,0.08%,99.92%,0.15%,.00,0,.00,.00,1,"14,927",.005,.00,236.90%,0,0,.005,,
,,SPY200515C60,0, ,1.00,0,<empty>,100.00%,0.00%,<empty>,.00,0,.00,.00,<empty>,0,-.0002,.00,0.00%,221.8002,0,221.800,221.54,A,222.06,N,15 MAY 20,60,0,B,.01,W,SPY200515P60,.03,I,.00,+.02,1,0.08%,99.92%,0.14%,.00,0,.00,.00,1,"8,852",.005,.00,224.41%,0,.03,.005,,
,,SPY200515C65,0, ,1.00,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.0552,.00,--,216.8002,0,216.745,216.49,N,217.00,Z,15 MAY 20,65,0,B,.01,W,SPY200515P65,.02,Z,.00,0,4,0.07%,99.93%,0.14%,.00,0,.00,.00,4,"4,119",.005,.00,212.95%,0,0,.005,,
,,SPY200515C70,212.71,I,.85,<empty>,5,56.32%,43.68%,62.52%,.00,0,-.01,.04,5,0,.0098,.00,748.34%,211.8002,0,211.810,211.55,N,212.07,N,15 MAY 20,70,0,B,.01,W,SPY200515P70,.01,B,.00,0,3,0.07%,99.93%,0.14%,.00,0,.00,.00,3,"5,749",.005,.00,202.36%,0,0,.005,,
,,SPY200515C75,207.69,I,1.00,<empty>,5,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,5,0,-.0602,.00,--,206.8002,0,206.740,206.49,N,206.99,Z,15 MAY 20,75,0,A,.01,W,SPY200515P75,.01,M,.00,0,25,0.07%,99.93%,0.13%,.00,0,.00,.00,25,"6,458",.005,.00,192.52%,0,0,.005,,
,,SPY200515C80,0, ,1.00,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.0402,.00,--,201.8002,0,201.760,201.51,Z,202.01,W,15 MAY 20,80,0,Q,.01,W,SPY200515P80,.02,I,.00,+.01,1,0.07%,99.93%,0.13%,.00,0,.00,.00,1,"5,782",.005,.00,183.34%,0,.02,.005,,
,,SPY200515C85,0, ,.85,0,<empty>,67.38%,32.62%,50.33%,.01,0,-.01,.05,<empty>,0,.0098,.00,573.03%,196.8002,0,196.810,196.55,N,197.07,N,15 MAY 20,85,0,E,.01,Z,SPY200515P85,.01,M,.00,0,102,0.07%,99.93%,0.13%,.00,0,.00,.00,102,"15,781",.005,.00,174.72%,0,.01,.005,,
,,SPY200515C90,189.08,Z,1.00,<empty>,2,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,2,0,-.0602,.00,--,191.8002,0,191.740,191.49,A,191.99,W,15 MAY 20,90,.01,W,.02,W,SPY200515P90,.01,Q,.00,0,10,0.18%,99.82%,0.34%,.00,0,-.01,.00,10,"11,350",.015,.00,181.40%,0,.01,.015,,
,,SPY200515C95,0, ,1.00,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.0602,.00,--,186.8002,0,186.740,186.49,N,186.99,Z,15 MAY 20,95,.01,W,.02,W,SPY200515P95,.01,C,.00,0,12,0.17%,99.83%,0.33%,.00,0,-.01,.00,12,"4,695",.015,.00,172.83%,0,.01,.015,,
,,SPY200515C100,0, ,1.00,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.0602,.00,--,181.8002,0,181.740,181.49,N,181.99,Z,15 MAY 20,100,.01,W,.02,D,SPY200515P100,.01,B,.00,0,"6,822",0.17%,99.83%,0.33%,.00,0,-.01,.00,"6,822","88,993",.015,.00,165.23%,0,.02,.015,,
,,SPY200515C105,0, ,.86,0,<empty>,77.15%,22.85%,37.85%,.01,0,.00,.06,<empty>,0,.0048,.00,417.12%,176.8002,0,176.805,176.55,N,177.06,C,15 MAY 20,105,.02,W,.03,W,SPY200515P105,.02,M,.00,+.01,456,0.26%,99.74%,0.50%,.00,0,-.01,.00,456,"5,772",.025,.00,164.45%,0,.02,.025,,
,,SPY200515C110,177.26,A,.86,+6.74,"4,976",78.97%,21.03%,35.33%,.01,0,-.01,.06,"4,976","5,710",.0098,.00,387.10%,171.8002,0,171.810,171.56,Z,172.06,W,15 MAY 20,110,.02,W,.03,W,SPY200515P110,.02,C,.00,+.01,102,0.26%,99.74%,0.50%,.00,0,-.01,.00,102,"8,739",.025,.00,157.05%,0,.02,.025,,
,,SPY200515C115,133.82,Q,1.00,<empty>,115,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,115,0,-.0302,.00,--,166.8002,0,166.770,166.52,W,167.02,N,15 MAY 20,115,.02,W,.03,W,SPY200515P115,.02,Q,.00,+.01,88,0.26%,99.74%,0.50%,.00,0,-.01,.00,88,"4,186",.025,.00,150.02%,0,.02,.025,,
,,SPY200515C120,0, ,1.00,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.0302,.00,--,161.8002,0,161.770,161.51,W,162.03,N,15 MAY 20,120,.02,W,.03,D,SPY200515P120,.03,Z,.00,+.02,"1,988",0.26%,99.74%,0.50%,.00,0,-.01,.00,"1,988","12,091",.025,.00,143.16%,0,.03,.025,,
,,SPY200515C125,97.58,X,.87,-27.24,10,83.40%,16.60%,28.88%,.01,0,-.02,.06,10,10,.0248,.00,311.48%,156.8002,0,156.825,156.57,Z,157.08,N,15 MAY 20,125,.03,W,.04,W,SPY200515P125,.04,A,.00,+.03,77,0.35%,99.65%,0.67%,.00,0,-.01,.00,77,"9,077",.035,.00,140.94%,0,.10,.035,,
,,SPY200515C130,113.92,X,1.00,<empty>,2,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,2,0,-.0302,.00,--,151.8002,0,151.770,151.52,W,152.02,Z,15 MAY 20,130,.04,W,.05,W,SPY200515P130,.04,A,.00,+.03,438,0.43%,99.57%,0.83%,.00,0,-.01,.00,438,"10,014",.045,.00,137.83%,0,.04,.045,,
,,SPY200515C135,0, ,.88,0,<empty>,85.69%,14.31%,25.38%,.01,0,-.03,.06,<empty>,0,.0348,.00,270.42%,146.8002,0,146.835,146.58,N,147.09,W,15 MAY 20,135,.05,W,.06,W,SPY200515P135,.05,B,.00,+.03,11,0.51%,99.49%,0.98%,.00,0,-.02,.00,11,"3,112",.055,.00,134.12%,0,.05,.055,,
,,SPY200515C140,100.00,Z,.89,<empty>,6,86.67%,13.33%,23.85%,.01,0,-.04,.07,6,10,.0448,.00,252.18%,141.8002,0,141.845,141.59,Z,142.10,W,15 MAY 20,140,.05,W,.06,W,SPY200515P140,.05,M,.00,+.03,967,0.52%,99.48%,0.99%,.00,0,-.02,.00,967,"8,262",.055,.00,127.88%,0,.06,.055,,
,,SPY200515C145,0, ,.89,0,<empty>,87.55%,12.45%,22.44%,.01,0,-.05,.07,<empty>,3,.0548,.00,235.21%,136.8002,0,136.855,136.60,N,137.11,I,15 MAY 20,145,.06,W,.07,W,SPY200515P145,.06,W,.00,+.04,646,0.60%,99.40%,1.15%,.00,0,-.02,.00,646,"3,433",.065,.00,124.01%,0,.06,.065,,
,,SPY200515C146,0, ,.89,0,<empty>,87.74%,12.26%,22.14%,.01,0,-.05,.07,<empty>,0,.0498,.00,231.84%,135.8002,0,135.850,135.60,A,136.10,N,15 MAY 20,146,.06,W,.07,W,SPY200515P146,.03,Q,.00,0,261,0.60%,99.40%,1.15%,.00,0,-.02,.01,261,"1,311",.065,.00,122.79%,0,.03,.065,,
,,SPY200515C147,0, ,1.00,0,<empty>,100.00%,0.00%,<empty>,.00,0,.00,.00,<empty>,0,-.0002,.00,0.00%,134.8002,0,134.800,134.55,N,135.05,Z,15 MAY 20,147,.06,W,.07,W,SPY200515P147,.06,D,.00,+.03,288,0.60%,99.40%,1.16%,.00,0,-.02,.01,288,"3,560",.065,.00,121.65%,0,.06,.065,,
